afname zonder batterij;injectie zonder batterij;timestamp
0;0,079083333;24/05/2023 9:17
0;0,076083333;24/05/2023 9:22
0;0,083333333;24/05/2023 9:27
0;0,083333333;24/05/2023 9:32
0;0,084333333;24/05/2023 9:37
0;0,090166667;24/05/2023 9:42
0;0,086166667;24/05/2023 9:48
0,001;0,084166667;24/05/2023 9:53
0,001;0,046916667;24/05/2023 9:58
0;0,044916667;24/05/2023 10:03
0;0,043916667;24/05/2023 10:08
0;0,062333333;24/05/2023 10:13
0;0,121333333;24/05/2023 10:18
0;0,121333333;24/05/2023 10:23
0;0,113333333;24/05/2023 10:28
0;0,126333333;24/05/2023 10:33
0;0,157333333;24/05/2023 10:38
0;0,15025;24/05/2023 10:43
0;0,11325;24/05/2023 10:48
0;0,12625;24/05/2023 10:53
0;0,178416667;24/05/2023 10:59
0;0,189416667;24/05/2023 11:04
0;0,207416667;24/05/2023 11:09
0;0,205166667;24/05/2023 11:14
0;0,194166667;24/05/2023 11:19
0;0,182166667;24/05/2023 11:24
0;0,153166667;24/05/2023 11:29
0;0,232166667;24/05/2023 11:34
0;0,218166667;24/05/2023 11:39
0;0,150333333;24/05/2023 11:44
0;0,119333333;24/05/2023 11:49
0;0,106333333;24/05/2023 11:54
0;0,12525;24/05/2023 11:59
0;0,11025;24/05/2023 12:04
0;0,10125;24/05/2023 12:09
0;0,10825;24/05/2023 12:14
0;0,13325;24/05/2023 12:19
0;0,23125;24/05/2023 12:25
0;0,308166667;24/05/2023 12:30
0;0,181166667;24/05/2023 12:35
0;0,295166667;24/05/2023 12:40
0;0,34325;24/05/2023 12:45
0;0,23325;24/05/2023 12:50
0;0,15025;24/05/2023 12:55
0;0,08025;24/05/2023 13:00
0;0,17525;24/05/2023 13:05
0;0,12125;24/05/2023 13:10
0;0,266;24/05/2023 13:15
0;0,271;24/05/2023 13:20
0;0,087;24/05/2023 13:25
0;0,103;24/05/2023 13:30
0;0,093;24/05/2023 13:35
0;0,061;24/05/2023 13:41
0;0,054;24/05/2023 13:46
0;0,092;24/05/2023 13:51
0;0,155;24/05/2023 13:56
0;0,16;24/05/2023 14:01
0;0,166;24/05/2023 14:06
0;0,113;24/05/2023 14:11
0;0,076;24/05/2023 14:16
0;0,074;24/05/2023 14:21
0;0,062;24/05/2023 14:26
0;0,058;24/05/2023 14:31
0;0,052;24/05/2023 14:36
0;0,043;24/05/2023 14:41
0;0,028;24/05/2023 14:46
0;0,026;24/05/2023 14:52
0;0,023;24/05/2023 14:57
0;0,027;24/05/2023 15:02
0;0,03;24/05/2023 15:07
0;0,04;24/05/2023 15:12
0;0,047;24/05/2023 15:17
0;0,021;24/05/2023 15:22
0;0,017;24/05/2023 15:27
0;0,028;24/05/2023 15:32
0,041;0,018;24/05/2023 15:37
0,082;0;24/05/2023 15:42
0,034;0,003;24/05/2023 15:47
0,012;0,014333333;24/05/2023 15:52
0,079;0,014333333;24/05/2023 15:57
0,048;0,019333333;24/05/2023 16:02
0,064833333;0,008;24/05/2023 16:08
0,077833333;0;24/05/2023 16:13
0,093833333;0,002;24/05/2023 16:18
0,110166667;0,011;24/05/2023 16:23
0,087166667;0,006;24/05/2023 16:28
0,083166667;0,009;24/05/2023 16:33
0;0,028583333;24/05/2023 16:38
0;0,024583333;24/05/2023 16:43
0;0,029583333;24/05/2023 16:48
0;0,004833333;24/05/2023 16:53
0;0,003833333;24/05/2023 16:58
0;0,004833333;24/05/2023 17:03
0;0,009833333;24/05/2023 17:08
0,004;0,012833333;24/05/2023 17:13
0;0,009833333;24/05/2023 17:18
0,084;0,005583333;24/05/2023 17:23
0,098;0,004583333;24/05/2023 17:28
0,06;0,003583333;24/05/2023 17:34
0,117333333;0,003;24/05/2023 17:39
0,129333333;0,007;24/05/2023 17:44
0,137333333;0,002;24/05/2023 17:49
0,0325;0,005;24/05/2023 17:54
0,0375;0,008;24/05/2023 17:59
0,0325;0,007;24/05/2023 18:04
0,012;0,030333333;24/05/2023 18:09
0;0,027333333;24/05/2023 18:14
0;0,027333333;24/05/2023 18:19
0,003;0,015166667;24/05/2023 18:24
0,007;0,020166667;24/05/2023 18:29
0;0,015166667;24/05/2023 18:34
0;0,019666667;24/05/2023 18:39
0;0,019666667;24/05/2023 18:44
0;0,021666667;24/05/2023 18:49
0;0,006;24/05/2023 18:55
0,007;0,01;24/05/2023 19:00
0,001;0,005;24/05/2023 19:05
0,009;0,014666667;24/05/2023 19:10
0;0,008666667;24/05/2023 19:15
0;0,008666667;24/05/2023 19:20
0,012166667;0,004;24/05/2023 19:25
0,007166667;0;24/05/2023 19:30
0,012166667;0,003;24/05/2023 19:35
0;0,003;24/05/2023 19:40
0,001;0,003;24/05/2023 19:45
0,005;0,005;24/05/2023 19:50
0,017083333;0,003;24/05/2023 19:55
0,006083333;0,002;24/05/2023 20:00
0,009083333;0,002;24/05/2023 20:05
0,015083333;0;24/05/2023 20:11
0,016083333;0;24/05/2023 20:16
0,015083333;0;24/05/2023 20:21
0,018916667;0;24/05/2023 20:26
0,017916667;0;24/05/2023 20:31
0,017916667;0;24/05/2023 20:36
0,020833333;0;24/05/2023 20:41
0,020833333;0;24/05/2023 20:46
0,020833333;0;24/05/2023 20:51
0,015;0;24/05/2023 20:56
0,016;0;24/05/2023 21:01
0,015;0;24/05/2023 21:06
0,017166667;0;24/05/2023 21:11
0,017166667;0;24/05/2023 21:16
0,018166667;0;24/05/2023 21:21
0,01775;0;24/05/2023 21:26
0,02275;0,001;24/05/2023 21:31
0,01775;0;24/05/2023 21:36
0,025166667;0;24/05/2023 21:42
0,026166667;0;24/05/2023 21:47
0,029166667;0,001;24/05/2023 21:52
0,02975;0;24/05/2023 21:57
0,02975;0;24/05/2023 22:02
0,03075;0;24/05/2023 22:07
0,0175;0;24/05/2023 22:12
0,0175;0;24/05/2023 22:17
0,0175;0;24/05/2023 22:22
0,025416667;0;24/05/2023 22:28
0,024416667;0;24/05/2023 22:33
0,024416667;0;24/05/2023 22:38
0,023333333;0;24/05/2023 22:43
0,023333333;0;24/05/2023 22:48
0,024333333;0;24/05/2023 22:53
0,0185;0;24/05/2023 22:58
0,0185;0;24/05/2023 23:03
0,0185;0;24/05/2023 23:08
0,018833333;0;24/05/2023 23:13
0,019833333;0;24/05/2023 23:18
0,018833333;0;24/05/2023 23:23
0,017916667;0;24/05/2023 23:28
0,017916667;0;24/05/2023 23:33
0,018916667;0;24/05/2023 23:38
0,024333333;0;24/05/2023 23:43
0,024333333;0;24/05/2023 23:48
0,024333333;0;24/05/2023 23:53
0,023;0;24/05/2023 23:58
0,023;0;25/05/2023 0:04
0,023;0;25/05/2023 0:09
0,017583333;0;25/05/2023 0:14
0,016583333;0;25/05/2023 0:19
0,016583333;0;25/05/2023 0:24
0,018166667;0;25/05/2023 0:29
0,018166667;0;25/05/2023 0:34
0,018166667;0;25/05/2023 0:39
0,018083333;0;25/05/2023 0:44
0,018083333;0;25/05/2023 0:49
0,018083333;0;25/05/2023 0:54
0,015833333;0;25/05/2023 0:59
0,015833333;0;25/05/2023 1:04
0,015833333;0;25/05/2023 1:09
0,001;0;25/05/2023 1:15
0;0;25/05/2023 1:20
0;0;25/05/2023 1:25
0,009916667;0;25/05/2023 1:30
0,009916667;0;25/05/2023 1:35
0,009916667;0;25/05/2023 1:40
0,008916667;0;25/05/2023 1:45
0,008916667;0;25/05/2023 1:50
0,008916667;0;25/05/2023 1:55
0,015166667;0;25/05/2023 2:00
0,015166667;0;25/05/2023 2:06
0,015166667;0;25/05/2023 2:11
0,015;0;25/05/2023 2:16
0,015;0;25/05/2023 2:21
0,015;0;25/05/2023 2:26
0,009166667;0;25/05/2023 2:31
0,009166667;0;25/05/2023 2:36
0,009166667;0;25/05/2023 2:41
0,009;0;25/05/2023 2:46
0,009;0;25/05/2023 2:51
0,009;0;25/05/2023 2:56
0,009916667;0;25/05/2023 3:01
0,010916667;0;25/05/2023 3:06
0,009916667;0;25/05/2023 3:11
0,01575;0;25/05/2023 3:17
0,01575;0;25/05/2023 3:22
0,01575;0;25/05/2023 3:27
0,015416667;0;25/05/2023 3:32
0,015416667;0;25/05/2023 3:37
0,015416667;0;25/05/2023 3:42
0,009333333;0;25/05/2023 3:47
0,009333333;0;25/05/2023 3:52
0,009333333;0;25/05/2023 3:57
0,009333333;0;25/05/2023 4:02
0,009333333;0;25/05/2023 4:07
0,009333333;0;25/05/2023 4:12
0,008666667;0;25/05/2023 4:17
0,008666667;0;25/05/2023 4:22
0,009666667;0;25/05/2023 4:28
0,014583333;0;25/05/2023 4:33
0,014583333;0;25/05/2023 4:38
0,014583333;0;25/05/2023 4:43
0,014666667;0;25/05/2023 4:48
0,014666667;0;25/05/2023 4:53
0,014666667;0;25/05/2023 4:58
0,009333333;0;25/05/2023 5:03
0,009333333;0;25/05/2023 5:08
0,009333333;0;25/05/2023 5:13
0,009666667;0;25/05/2023 5:18
0,009666667;0;25/05/2023 5:23
0,009666667;0;25/05/2023 5:28
0,01425;0;25/05/2023 5:33
0,01325;0;25/05/2023 5:38
0,01325;0;25/05/2023 5:44
0,013916667;0;25/05/2023 5:49
0,013916667;0;25/05/2023 5:54
0,013916667;0;25/05/2023 5:59
0,01675;0;25/05/2023 6:04
0,01575;0;25/05/2023 6:09
0,01575;0;25/05/2023 6:14
0,013;0;25/05/2023 6:19
0,013;0;25/05/2023 6:24
0,013;0;25/05/2023 6:29
0,022583333;0,001;25/05/2023 6:34
0,014583333;0,003;25/05/2023 6:39
0,009583333;0;25/05/2023 6:44
0,019666667;0,005;25/05/2023 6:49
0,007666667;0,002;25/05/2023 6:54
0,004666667;0;25/05/2023 6:59
0,022916667;0;25/05/2023 7:05
0,068916667;0;25/05/2023 7:10
0,029916667;0,001;25/05/2023 7:15
0,018666667;0;25/05/2023 7:20
0,018666667;0;25/05/2023 7:25
0,018666667;0;25/05/2023 7:31
0,014416667;0;25/05/2023 7:36
0,014416667;0;25/05/2023 7:41
0,014416667;0;25/05/2023 7:46
0,004583333;0;25/05/2023 7:51
0,004583333;0;25/05/2023 7:56
0,011583333;0,001;25/05/2023 8:01
0;0,003;25/05/2023 8:06
0;0;25/05/2023 8:11
0;0;25/05/2023 8:16
0;0,001;25/05/2023 8:21
0;0,001;25/05/2023 8:26
0;0,008;25/05/2023 8:31
0;0,009416667;25/05/2023 8:36
0;0,009416667;25/05/2023 8:41
0;0,003416667;25/05/2023 8:46
0;0,082083333;25/05/2023 8:51
0;0,080083333;25/05/2023 8:56
0;0,086083333;25/05/2023 9:02
0;0,096333333;25/05/2023 9:07
0;0,098333333;25/05/2023 9:12
0;0,098333333;25/05/2023 9:17
0;0,102333333;25/05/2023 9:22
0;0,105333333;25/05/2023 9:27
0;0,108333333;25/05/2023 9:32
0;0,118166667;25/05/2023 9:37
0;0,129166667;25/05/2023 9:42
0;0,133166667;25/05/2023 9:47
0;0,137333333;25/05/2023 9:52
0;0,140333333;25/05/2023 9:57
0;0,143333333;25/05/2023 10:02
0;0,15125;25/05/2023 10:07
0;0,15325;25/05/2023 10:12
0;0,16325;25/05/2023 10:17
0;0,114083333;25/05/2023 10:22
0;0,151083333;25/05/2023 10:28
0;0,156083333;25/05/2023 10:33
0;0,118166667;25/05/2023 10:38
0;0,133166667;25/05/2023 10:43
0;0,168166667;25/05/2023 10:48
0,002;0,18625;25/05/2023 10:53
0,043;0,08525;25/05/2023 10:58
0,154;0,08525;25/05/2023 11:03
0,147333333;0,01;25/05/2023 11:08
0,116333333;0,073;25/05/2023 11:13
0,093333333;0,026;25/05/2023 11:18
0,037;0,06775;25/05/2023 11:23
0,033;0,06575;25/05/2023 11:28
0,04;0,06175;25/05/2023 11:33
0,037;0,038416667;25/05/2023 11:39
0,016;0,086416667;25/05/2023 11:44
0;0,076416667;25/05/2023 11:49
0;0,098083333;25/05/2023 11:54
0;0,132083333;25/05/2023 11:59
0;0,194083333;25/05/2023 12:04
0;0,19825;25/05/2023 12:09
0;0,12925;25/05/2023 12:14
0,001;0,09325;25/05/2023 12:19
0;0,12975;25/05/2023 12:24
0;0,21175;25/05/2023 12:29
0;0,12675;25/05/2023 12:34
0;0,2305;25/05/2023 12:39
0;0,1285;25/05/2023 12:44
0,023;0,0925;25/05/2023 12:49
0,036;0,07875;25/05/2023 12:54
0,034;0,10275;25/05/2023 12:59
0,011;0,08875;25/05/2023 13:04
0,008;0,111333333;25/05/2023 13:09
0,013;0,122333333;25/05/2023 13:15
0;0,203333333;25/05/2023 13:20
0;0,134166667;25/05/2023 13:25
0;0,139166667;25/05/2023 13:30
0;0,236166667;25/05/2023 13:35
0;0,163;25/05/2023 13:40
0;0,208;25/05/2023 13:45
0;0,156;25/05/2023 13:50
0;0,159;25/05/2023 13:55
0;0,122;25/05/2023 14:00
0;0,214;25/05/2023 14:05
0;0,017;25/05/2023 14:10
0;0,15;25/05/2023 14:15
0;0,143;25/05/2023 14:21
0,018;0,058;25/05/2023 14:26
0,03;0,008;25/05/2023 14:31
0,061;0,011;25/05/2023 14:36
0,067;0,014333333;25/05/2023 14:41
0,02;0,034333333;25/05/2023 14:46
0,016;0,039333333;25/05/2023 14:51
0,036333333;0,029;25/05/2023 14:56
0,026333333;0,063;25/05/2023 15:01
0,054333333;0,008;25/05/2023 15:06
0,03225;0,048;25/05/2023 15:11
0,02325;0,09;25/05/2023 15:16
0,01325;0,134;25/05/2023 15:21
0;0,282333333;25/05/2023 15:26
0;0,156333333;25/05/2023 15:31
0;0,256333333;25/05/2023 15:36
0;0,198;25/05/2023 15:42
0;0,2;25/05/2023 15:47
0;0,178;25/05/2023 15:52
0;0,009;25/05/2023 15:57
0;0,116;25/05/2023 16:02
0,002;0,1;25/05/2023 16:07
0;0,068;25/05/2023 16:12
0;0,05;25/05/2023 16:17
0,006;0,007;25/05/2023 16:22
0,009;0,113;25/05/2023 16:27
0,009;0,13;25/05/2023 16:32
0,009;0,07;25/05/2023 16:37
0,01;0,021;25/05/2023 16:42
0,017;0,037;25/05/2023 16:47
0,141;0;25/05/2023 16:53
0,009;0,007;25/05/2023 16:58
0;0,023;25/05/2023 17:03
0,01;0,011;25/05/2023 17:08
0;0,094416667;25/05/2023 17:13
0,113;0,083416667;25/05/2023 17:18
0,317;0,083416667;25/05/2023 17:23
0,23825;0,003;25/05/2023 17:28
0,19125;0,003;25/05/2023 17:33
0,15425;0,003;25/05/2023 17:38
0,13025;0,005;25/05/2023 17:43
0,12325;0,008;25/05/2023 17:48
0,14425;0;25/05/2023 17:53
0,18525;0,002;25/05/2023 17:58
0,12325;0,005;25/05/2023 18:03
0,08325;0;25/05/2023 18:08
0;0,001;25/05/2023 18:13
0;0,002;25/05/2023 18:18
0,005;0,003;25/05/2023 18:24
0;0,004416667;25/05/2023 18:29
0;0,002416667;25/05/2023 18:34
0,005;0,002416667;25/05/2023 18:39
0,001;0,013;25/05/2023 18:44
0;0,016;25/05/2023 18:49
0,005;0,016;25/05/2023 18:54
0,06075;0;25/05/2023 18:59
0,06175;0;25/05/2023 19:04
0,06075;0;25/05/2023 19:09
0;0,00625;25/05/2023 19:14
0;0,00625;25/05/2023 19:19
0,001;0,00625;25/05/2023 19:24
0,010333333;0;25/05/2023 19:29
0,010333333;0;25/05/2023 19:34
0,011333333;0;25/05/2023 19:40
0,00825;0;25/05/2023 19:45
0,00825;0;25/05/2023 19:50
0,00825;0;25/05/2023 19:55
0,017666667;0;25/05/2023 20:00
0,015666667;0,005;25/05/2023 20:05
0,011666667;0;25/05/2023 20:10
0,049583333;0;25/05/2023 20:15
0,050583333;0;25/05/2023 20:20
0,050583333;0;25/05/2023 20:25
0,012666667;0;25/05/2023 20:30
0,012666667;0;25/05/2023 20:36
0,013666667;0;25/05/2023 20:41
0,019333333;0;25/05/2023 20:46
0,019333333;0;25/05/2023 20:51
0,019333333;0;25/05/2023 20:56
0,021916667;0;25/05/2023 21:01
0,021916667;0;25/05/2023 21:06
0,021916667;0;25/05/2023 21:11
0,014416667;0;25/05/2023 21:16
0,014416667;0;25/05/2023 21:21
0,019416667;0,002;25/05/2023 21:26
0,009666667;0;25/05/2023 21:31
0,009666667;0;25/05/2023 21:36
0,010666667;0;25/05/2023 21:42
0,02125;0;25/05/2023 21:47
0,01925;0;25/05/2023 21:52
0,01825;0;25/05/2023 21:57
0,014583333;0;25/05/2023 22:02
0,014583333;0;25/05/2023 22:07
0,014583333;0;25/05/2023 22:12
0,018583333;0;25/05/2023 22:17
0,017583333;0;25/05/2023 22:23
0,017583333;0;25/05/2023 22:28
